Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
11/22/2015,NISS,2D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2777134
11/22/2015,NISS,VN,,DGR,S899036,IL,10300 S. Doty,(773) 568-8495,2777152
11/22/2015,OLDS,4D,,SIL,R479302,IL,701 N. Sacramento,(773) 265-7605,6832169
11/22/2015,PONT,2D,,RED,Z451710,IL,10300 S. Doty,(773) 568-8495,2777144
11/22/2015,PONT,4D,,BLU,H836440,IL,701 N. Sacramento,(773) 265-7605,6832190
11/22/2015,PONT,4D,,BLK,WEF331,IN,10300 S. Doty,(773) 568-8495,2777135
11/22/2015,PONT,4D,,MAR,47CK647,AR,10300 S. Doty,(773) 568-8495,2777151
11/22/2015,ROV,LL,TK,ONG,GOSOX83,IL,701 N. Sacramento,(773) 265-7605,6832184
11/22/2015,TOYT,4D,,BLK,Z273636,IL,10300 S. Doty,(773) 568-8495,2777146
11/22/2015,TOYT,4D,,SIL,G717744,IL,10300 S. Doty,(773) 568-8495,2777130
11/22/2015,TOYT,VN,,SIL,4608343,IL,701 N. Sacramento,(773) 265-7605,6832196
11/21/2015,ACUR,2D,,GRY,Z241844,IL,701 N. Sacramento,(773) 265-7605,6832129
11/21/2015,ACUR,LL,,GLD,P117660,IL,701 N. Sacramento,(773) 265-7605,6832138
11/21/2015,BMW,4D,,BLK,Z162445,IL,701 N. Sacramento,(773) 265-7605,6832104
11/21/2015,BUIC,4D,,BLK,E500953,IL,701 N. Sacramento,(773) 265-7605,6832085
11/21/2015,BUIC,4D,,GRY,CRN6644,TX,10300 S. Doty,(773) 568-8495,2777087
11/21/2015,BUIC,4D,CEN,GRN,S884502,IL,701 N. Sacramento,(773) 265-7605,6832128
11/21/2015,BUIC,4D,CEN,TAN,,IL,701 N. Sacramento,(773) 265-7605,6832110
11/21/2015,BUIC,LL,,WHI,V201664,IL,701 N. Sacramento,(773) 265-7605,6832141
11/21/2015,CHEV,2D,,MAR,180S371,IL,10300 S. Doty,(773) 568-8495,2777090
11/21/2015,CHEV,4D,,BLK,V688683,IL,701 N. Sacramento,(773) 265-7605,6832080
11/21/2015,CHEV,4D,,BLU,S231161,IL,701 N. Sacramento,(773) 265-7605,6832089
11/21/2015,CHEV,4D,,BLU,E500914,IL,701 N. Sacramento,(773) 265-7605,6832070
11/21/2015,CHEV,4D,,RED,248S044,IL,10300 S. Doty,(773) 568-8495,2777095
11/21/2015,CHEV,4D,BLZ,WHI,E912303,IL,701 N. Sacramento,(773) 265-7605,6832125
11/21/2015,CHEV,4D,,RED,L742761,IL,10300 S. Doty,(773) 568-8495,2777102
11/21/2015,CHEV,4D,,WHI,284S439,IL,10300 S. Doty,(773) 568-8495,2777100
11/21/2015,CHEV,4D,,GRN,Z362571,IL,10300 S. Doty,(773) 568-8495,2777084
11/21/2015,CHEV,LL,BLZ,GRY,E360253,IL,701 N. Sacramento,(773) 265-7605,6832097
11/21/2015,CHEV,LL,TK,MAR,S39S884,IL,701 N. Sacramento,(773) 265-7605,6832161
11/21/2015,CHEV,LL,TK,BLU,H251536,IL,10300 S. Doty,(773) 568-8495,2777096
11/21/2015,CHRY,4D,300,WHI,X324029,IL,701 N. Sacramento,(773) 265-7605,6832088
11/21/2015,CHRY,SW,SEB,SIL,E649125,IL,10300 S. Doty,(773) 568-8495,2777106
11/21/2015,DODG,4D,,MAR,S236914,IL,701 N. Sacramento,(773) 265-7605,6832159
11/21/2015,DODG,4D,,BLK,E331807,IL,701 N. Sacramento,(773) 265-7605,6832076
11/21/2015,DODG,LL,DUR,SIL,E393197,IL,701 N. Sacramento,(773) 265-7605,6832059
11/21/2015,FORD,2D,MUS,BLK,P356577,IL,701 N. Sacramento,(773) 265-7605,6832119
11/21/2015,FORD,2D,,GRN,Y916244,IL,10300 S. Doty,(773) 568-8495,2777088
11/21/2015,FORD,2D,,GRY,L595663,IL,400 E. Lower Wacker,(312) 744-7550,938447
11/21/2015,FORD,4D,TAU,MAR,E695773,IL,701 N. Sacramento,(773) 265-7605,6832093
11/21/2015,FORD,4D,,WHI,515S003,IL,701 N. Sacramento,(773) 265-7605,6832147
11/21/2015,FORD,4D,,BLK,V140298,IL,701 N. Sacramento,(773) 265-7605,6832135
11/21/2015,FORD,LL,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6832075
11/21/2015,FORD,LL,,WHI,E651984,IL,701 N. Sacramento,(773) 265-7605,6832084
11/21/2015,FORD,LL,EXP,GRY,Z102780,IL,10300 S. Doty,(773) 568-8495,2777108
11/21/2015,FORD,LL,,RED,V262541,IL,10300 S. Doty,(773) 568-8495,2777094
11/21/2015,FORD,LL,,SIL,Y872004,IL,701 N. Sacramento,(773) 265-7605,6832058
11/21/2015,GEO,4D,MET,GLD,,IL,10300 S. Doty,(773) 568-8495,2777121
11/21/2015,GEO,4D,,RED,E151656,IL,10300 S. Doty,(773) 568-8495,2777126
11/21/2015,GMC,LL,,WHI,Z406643,IL,10300 S. Doty,(773) 568-8495,2777107
11/21/2015,GMC,VN,TK,WHI,S362471,IL,701 N. Sacramento,(773) 265-7605,6832060
11/21/2015,GMC,,TK,WHI,AE45747,AZ,10300 S. Doty,(773) 568-8495,2777098
11/21/2015,HOND,2D,CIV,BLK,R199389,IL,701 N. Sacramento,(773) 265-7605,6832142
11/21/2015,HOND,4D,ACC,GRY,C289721,IL,701 N. Sacramento,(773) 265-7605,6832122
11/21/2015,HOND,4D,ACC,BLK,V415174,IL,10300 S. Doty,(773) 568-8495,6832098
11/21/2015,HOND,4D,CIV,SIL,E815032,IL,701 N. Sacramento,(773) 265-7605,6832091
11/21/2015,HYUN,4D,,DBL,L835106,IL,10300 S. Doty,(773) 568-8495,2777086
11/21/2015,JEEP,LL,,BLK,N919102,IL,10300 S. Doty,(773) 568-8495,2777093
11/21/2015,KIA,4D,,BLK,V369327,IL,701 N. Sacramento,(773) 265-7605,6832073
11/21/2015,KIA,4D,,BLK,S924643,IL,701 N. Sacramento,(773) 265-7605,6832132
11/21/2015,KIA,VN,,WHI,P269031,IL,701 N. Sacramento,(773) 265-7605,6832074
11/21/2015,LEXS,4D,,WHI,V511044,IL,701 N. Sacramento,(773) 265-7605,6832105
11/21/2015,LEXS,4D,,ONG,E702069,IL,701 N. Sacramento,(773) 265-7605,6832100
11/21/2015,MAZD,LL,,BLK,R269727,IL,701 N. Sacramento,(773) 265-7605,6832140
11/21/2015,MAZD,VN,,SIL,V726478,IL,701 N. Sacramento,(773) 265-7605,6832081
11/21/2015,MERC,4D,SAB,SIL,Y729794,IL,701 N. Sacramento,(773) 265-7605,6832133
11/21/2015,MERC,4D,,GLD,E564121,IL,10300 S. Doty,(773) 568-8495,2777115
11/21/2015,MERC,LL,TK,WHI,432S616,IL,701 N. Sacramento,(773) 265-7605,6832057
11/21/2015,MERC,VN,,WHI,N419630,IL,701 N. Sacramento,(773) 265-7605,6832155
11/21/2015,MERC,VN,VIL,GRY,,IL,701 N. Sacramento,(773) 265-7605,6832124
11/21/2015,MERZ,4D,300,BLK,,IL,701 N. Sacramento,(773) 265-7605,6832107
11/21/2015,NISS,4D,SEN,BLU,S894062,IL,701 N. Sacramento,(773) 265-7605,6832131
11/21/2015,NISS,4D,,BLU,Z190091,IL,701 N. Sacramento,(773) 265-7605,6832103
11/21/2015,NISS,4D,ALT,GRY,V949452,IL,701 N. Sacramento,(773) 265-7605,6832087
11/21/2015,NISS,4D,,GLD,Y765513,IL,701 N. Sacramento,(773) 265-7605,6832158
11/21/2015,NISS,4D,,BLK,369S692,IL,701 N. Sacramento,(773) 265-7605,6832071
11/21/2015,NISS,4D,,GRY,E726202,IL,701 N. Sacramento,(773) 265-7605,6832066
11/21/2015,NISS,4H,,SIL,Y751267,IL,701 N. Sacramento,(773) 265-7605,6832062
11/21/2015,OLDS,4D,,SIL,Z292369,IL,10300 S. Doty,(773) 568-8495,2777101
11/21/2015,OLDS,4D,,,Z276560,IL,10300 S. Doty,(773) 568-8495,2777099
11/21/2015,PLYM,4D,,GRN,V335355,IL,701 N. Sacramento,(773) 265-7605,6832154
11/21/2015,PONT,4D,GRM,GRY,P629248,IL,701 N. Sacramento,(773) 265-7605,6832116
11/21/2015,PONT,4D,,TAN,Y753409,IL,10300 S. Doty,(773) 568-8495,2777123
11/21/2015,SUBA,SW,,GRN,R569425,IL,701 N. Sacramento,(773) 265-7605,6832099
11/21/2015,TOYT,4D,,TAN,576LOV,IN,10300 S. Doty,(773) 568-8495,2777119
11/21/2015,TOYT,4D,,BLU,E362495,IL,701 N. Sacramento,(773) 265-7605,6832067
11/21/2015,TOYT,4D,,GRY,E409490,IL,10300 S. Doty,(773) 568-8495,2777109
11/21/2015,TOYT,4D,,GRY,N758791,IL,10300 S. Doty,(773) 568-8495,2777122
11/21/2015,TOYT,4D,,WHI,E898352,IL,701 N. Sacramento,(773) 265-7605,6832149
11/21/2015,TOYT,LL,TK,RED,3636034,IL,10300 S. Doty,(773) 568-8495,2777089
11/21/2015,VOLK,4T,,GRY,7031,IN,10300 S. Doty,(773) 568-8495,2777124
11/21/2015,VOLV,4D,,WHI,Y721075,IL,10300 S. Doty,(773) 568-8495,2777114
11/21/2015,VOLV,4D,,BLK,S727573,IL,701 N. Sacramento,(773) 265-7605,6832106
11/20/2015,ACUR,4D,,BLK,V109922,IL,701 N. Sacramento,(773) 265-7605,6832002
11/20/2015,AUDI,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6831999
11/20/2015,BMW,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2777067
11/20/2015,BUIC,2D,,GRY,94825PV,IL,10300 S. Doty,(773) 568-8495,2777076
11/20/2015,BUIC,2T,,BLK,V707635,IL,701 N. Sacramento,(773) 265-7605,6831993
11/20/2015,BUIC,4D,,SIL,00134494,IL,701 N. Sacramento,(773) 265-7605,6832047
11/20/2015,BUIC,4D,,BLU,E149534,IL,10300 S. Doty,(773) 568-8495,2777033
11/20/2015,BUIC,4D,,TAN,266S925,IL,701 N. Sacramento,(773) 265-7605,6831989
11/20/2015,BUIC,4D,,GRN,E471588,IL,10300 S. Doty,(773) 568-8495,2777048
11/20/2015,CHEV,2D,MOC,SIL,N908226,IL,10300 S. Doty,(773) 568-8495,2777062
11/20/2015,CHEV,2D,,BLU,E358536,IL,701 N. Sacramento,(773) 265-7605,6831982
11/20/2015,CHEV,4D,IMP,BLK,E441152,IL,701 N. Sacramento,(773) 265-7605,6832029
11/20/2015,CHEV,4D,,BLK,X640217,IL,10300 S. Doty,(773) 568-8495,2777041
11/20/2015,CHEV,4D,,BLU,997R992,IL,701 N. Sacramento,(773) 265-7605,6831972
11/20/2015,CHEV,4D,IMP,TAN,BEV953,IA,701 N. Sacramento,(773) 265-7605,6832022
11/20/2015,CHEV,4D,,BLK,DCL796,IA,10300 S. Doty,(773) 568-8495,2777040
11/20/2015,CHEV,LL,,SIL,E709611,IL,10300 S. Doty,(773) 785-9752,1715694
11/20/2015,CHEV,LL,,BLK,K370178,IL,10300 S. Doty,(773) 785-9752,1715697
11/20/2015,CHEV,LL,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6831971
11/20/2015,CHEV,LL,,MAR,,,701 N. Sacramento,(773) 265-7605,6831980
11/20/2015,CHEV,LL,,SIL,Z271574,IL,10300 S. Doty,(773) 568-8495,2777063
11/20/2015,CHRY,LL,TOW,BLU,E224581,IL,701 N. Sacramento,(773) 265-7605,6832020
11/20/2015,CHRY,VN,,RED,V752086,IL,701 N. Sacramento,(773) 265-7605,6831973
11/20/2015,DODG,4D,,GRY,6CKT958,CA,10300 S. Doty,(773) 785-9752,1715696
11/20/2015,DODG,4D,,BLK,V508831,IL,701 N. Sacramento,(773) 265-7605,6832017
11/20/2015,DODG,4T,,RED,E329448,IL,701 N. Sacramento,(773) 265-7605,6832053
11/20/2015,DODG,4T,,BLK,221S511,IL,10300 S. Doty,(773) 568-8495,2777081
11/20/2015,DODG,PK,R15,WHI,1462960B,IL,10300 S. Doty,(773) 568-8495,2777058
11/20/2015,DODG,VN,,GRN,P119144,IL,10300 S. Doty,(773) 568-8495,2777052
11/20/2015,DODG,VN,CVN,BLK,E934954,IL,701 N. Sacramento,(773) 265-7605,6832028
11/20/2015,FORD,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2777053
11/20/2015,FORD,4D,FOC,BLK,E820724,IL,701 N. Sacramento,(773) 265-7605,6832009
11/20/2015,FORD,4D,,SIL,Z232989,IL,10300 S. Doty,(773) 568-8495,2777044
11/20/2015,FORD,4D,,BLK,Y701480,IL,10300 S. Doty,(773) 568-8495,2777047
11/20/2015,FORD,4D,,SIL,2127460,IL,10300 S. Doty,(773) 568-8495,2777070
11/20/2015,FORD,LL,,WHI,Y839491,IL,701 N. Sacramento,(773) 265-7605,6832014
11/20/2015,FORD,LL,,WHI,2TV921,OK,10300 S. Doty,(773) 568-8495,2777061
11/20/2015,FORD,LL,TK,GRY,Y761666,IL,701 N. Sacramento,(773) 265-7605,6832046
11/20/2015,FORD,LL,,RED,A420866,IL,701 N. Sacramento,(773) 265-7605,6831990
11/20/2015,FORD,LL,,BLU,S794961,IL,701 N. Sacramento,(773) 265-7605,6832010
11/20/2015,FORD,LL,,BLU,P884275,IL,701 N. Sacramento,(773) 265-7605,6832001
11/20/2015,FORD,PK,RAN,BLK,1450045B,IL,701 N. Sacramento,(773) 265-7605,6832038
11/20/2015,FORD,VN,EC1,,71770YB,IL,701 N. Sacramento,(773) 265-1846,1534062
11/20/2015,FORD,VN,,RED,E357642,IL,701 N. Sacramento,(773) 265-7605,6831994
11/20/2015,FORD,VN,,GRY,Z385727,IL,10300 S. Doty,(773) 568-8495,2777045
11/20/2015,GMC,LL,,TAN,,IL,10300 S. Doty,(773) 568-8495,2777056
11/20/2015,HOND,2D,,BLK,H236730,IL,701 N. Sacramento,(773) 265-7605,6832043
11/20/2015,HOND,4D,CIV,MAR,Y921786,IL,701 N. Sacramento,(773) 265-7605,6832041
11/20/2015,HOND,4T,,GLD,S132244,IL,701 N. Sacramento,(773) 265-7605,6831992
11/20/2015,HOND,VN,ODY,GRY,E356939,IL,701 N. Sacramento,(773) 265-7605,6832011
11/20/2015,HOND,VN,TK,BGE,S954127,IL,10300 S. Doty,(773) 568-8495,2777075
11/20/2015,HYUN,4D,,GRY,382S670,IL,10300 S. Doty,(773) 568-8495,2777082
11/20/2015,JEEP,LL,CHE,GRY,A481998,IL,701 N. Sacramento,(773) 265-7605,6832031
11/20/2015,KIA,4D,,GRY,Z425201,IL,701 N. Sacramento,(773) 265-7605,6832036
11/20/2015,LINC,4D,,BLK,L435758,IL,701 N. Sacramento,(773) 265-7605,6832050
11/20/2015,LINC,4D,,GRY,V846178,IL,701 N. Sacramento,(773) 265-7605,6832035
11/20/2015,LINC,4D,,BLK,,IL,10300 S. Doty,(773) 785-9752,1715695
11/20/2015,LINC,LL,NAV,MAR,N81564,IL,701 N. Sacramento,(773) 265-7605,6832019
11/20/2015,MERC,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2777049
11/20/2015,MERC,4D,,SIL,E548780,IL,10300 S. Doty,(773) 568-8495,2777065
11/20/2015,MERC,4T,,TAN,Z401187,IL,10300 S. Doty,(773) 568-8495,2777080
11/20/2015,MERC,VN,,BLK,E971356,IL,701 N. Sacramento,(773) 265-7605,6832054
11/20/2015,MITS,4D,,BLK,E435880,IL,701 N. Sacramento,(773) 265-7605,6831970
11/20/2015,MITS,4D,,MAR,E963089,IN,701 N. Sacramento,(773) 265-7605,6832000
11/20/2015,NISS,4D,,WHI,Z118322,IL,10300 S. Doty,(773) 568-8495,2777074
11/20/2015,NISS,4D,,MAR,,IL,10300 S. Doty,(773) 568-8495,2777072
11/20/2015,NISS,4D,MAX,GLD,,IL,10300 S. Doty,(773) 785-9752,1715692
11/20/2015,NISS,4D,,GRY,Y923350,IL,10300 S. Doty,(773) 568-8495,2777035
11/20/2015,NISS,LL,TK,BLK,Z431794,IL,701 N. Sacramento,(773) 265-7605,6831969
11/20/2015,NISS,LL,,BLK,R832480,IL,701 N. Sacramento,(773) 265-7605,6831979
11/20/2015,OLDS,LL,,RED,S917343,IL,701 N. Sacramento,(773) 265-7605,6831985
11/20/2015,PONT,2D,,WHI,V149740,IL,701 N. Sacramento,(773) 265-7605,6831978
11/20/2015,PONT,2D,,BLU,P945188,IL,10300 S. Doty,(773) 568-8495,2777073
11/20/2015,PONT,4D,,WHI,Y748964,IL,10300 S. Doty,(773) 568-8495,2777068
11/20/2015,PONT,4D,GRA,BLK,E690102,IL,701 N. Sacramento,(773) 265-7605,6832006
11/20/2015,PONT,4D,,BLK,534S586,IL,701 N. Sacramento,(773) 265-7605,6831975
11/20/2015,PONT,4D,GRA,GRY,N936152,IL,701 N. Sacramento,(773) 265-7605,6832034
11/20/2015,PONT,LL,,RED,Z403994,IL,701 N. Sacramento,(773) 265-7605,6832042
11/20/2015,PONT,LL,,GRY,S677274,IL,701 N. Sacramento,(773) 265-1846,1534063
11/20/2015,PONT,VN,,RED,S228204,IL,10300 S. Doty,(773) 568-8495,2777042
11/20/2015,SATR,4D,,TAN,998R495,IL,701 N. Sacramento,(773) 265-7605,6831976
11/20/2015,TOYT,4D,AVA,SIL,V738622,IL,701 N. Sacramento,(773) 265-7605,6832026
11/20/2015,TOYT,LL,RAV,BLK,S943444,IL,701 N. Sacramento,(773) 265-7605,6832033
11/20/2015,VOLK,4D,PAS,GRY,E511990,IL,701 N. Sacramento,(773) 265-7605,6832039
11/20/2015,VOLK,4D,JET,BLU,N835782,IL,10300 S. Doty,(773) 785-9752,1715691
11/20/2015,VOLK,4D,,GRY,V764784,IL,10300 S. Doty,(773) 568-8495,2777039
11/20/2015,VOLK,LL,TK,GRY,P585020,IL,10300 S. Doty,(773) 568-8495,2777069
11/19/2015,ACUR,4D,,BLK,Z273084,IL,10300 S. Doty,(773) 568-8495,2777014
11/19/2015,ACUR,LL,,BLK,V523623,IL,701 N. Sacramento,(773) 265-7605,6831915
11/19/2015,BMW,2D,,BLK,E148231,IL,701 N. Sacramento,(773) 265-7605,6831873
11/19/2015,BMW,LL,,BLK,R476124,IL,701 N. Sacramento,(773) 265-7605,6831953
11/19/2015,BUIC,4D,,TAN,R477316,IL,701 N. Sacramento,(773) 265-7605,6831955
11/19/2015,BUIC,4D,,GRY,S642954,IL,10300 S. Doty,(773) 568-8495,2777005
11/19/2015,BUIC,4D,,BLK,V769857,IL,701 N. Sacramento,(773) 265-7605,6831877
11/19/2015,BUIC,4D,CEN,BLU,E184793,IL,701 N. Sacramento,(773) 265-7605,6831912
11/19/2015,BUIC,4D,,BLU,E384742,IL,10300 S. Doty,(773) 568-8495,2777028
11/19/2015,CADI,4D,,WHI,Z215104,IL,701 N. Sacramento,(773) 265-7605,6831881
11/19/2015,CHEV,2D,,GRN,X688343,IL,10300 S. Doty,(773) 568-8495,2777020
11/19/2015,CHEV,2D,,BLK,Z264200,IL,10300 S. Doty,(773) 568-8495,2777027
11/19/2015,CHEV,2T,,GRY,P828373,IL,701 N. Sacramento,(773) 265-7605,6831896
11/19/2015,CHEV,4D,IMP,SIL,V517752,IL,701 N. Sacramento,(773) 265-7605,6831922
11/19/2015,CHEV,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2777029
11/19/2015,CHEV,4D,,GRY,R420037,IL,701 N. Sacramento,(773) 265-7605,6831885
11/19/2015,CHEV,4D,IMP,BLU,E707231,IL,701 N. Sacramento,(773) 265-7605,6831938
11/19/2015,CHEV,4D,MAL,TAN,442XSS,WA,701 N. Sacramento,(773) 265-1846,1534057
11/19/2015,CHEV,4D,IMP,TAN,R189439,IL,701 N. Sacramento,(773) 265-7605,6831945
11/19/2015,CHEV,4D,,RED,L913671,IL,701 N. Sacramento,(773) 265-7605,6831937
11/19/2015,CHEV,4D,,BLU,E913194,IL,400 E. Lower Wacker,(312) 744-7550,938306
11/19/2015,CHEV,LL,TK,GRY,7635606,IL,10300 S. Doty,(773) 568-8495,2777031
11/19/2015,CHEV,LL,,RED,258XCS,WI,10300 S. Doty,(773) 568-8495,2777026
11/19/2015,CHEV,LL,TK,SIL,,IL,701 N. Sacramento,(773) 265-7605,6831962
11/19/2015,CHEV,LL,BLZ,RED,V906663,IL,701 N. Sacramento,(773) 265-7605,6831917
11/19/2015,CHEV,PK,SLV,MAR,1539430B,IL,10300 S. Doty,(773) 568-8495,2777015
11/19/2015,CHEV,VN,TK,WHI,E750525,IL,701 N. Sacramento,(773) 265-7605,6831882
11/19/2015,CHRY,4D,,GLD,Y728686,IL,10300 S. Doty,(773) 568-8495,2776997
11/19/2015,CHRY,4D,,BLK,Y707529,IL,701 N. Sacramento,(773) 265-7605,6831966
11/19/2015,CHRY,4D,SEB,BLK,E646315,IL,701 N. Sacramento,(773) 265-7605,6831931
11/19/2015,CHRY,VN,TOW,GLD,,IL,701 N. Sacramento,(773) 265-7605,6831902
11/19/2015,CHRY,VN,,SIL,E399193,IL,10300 S. Doty,(773) 568-8495,2777019
11/19/2015,CHRY,VN,,BLU,P735804,IL,701 N. Sacramento,(773) 265-7605,6831904
11/19/2015,CHRY,VN,TOW,WHI,S239633,IL,701 N. Sacramento,(773) 265-7605,6831944
11/19/2015,DODG,4D,,TAN,475S359,IL,10300 S. Doty,(773) 568-8495,2777009
11/19/2015,DODG,4D,,BLK,V461354,IL,10300 S. Doty,(773) 568-8495,2777025
11/19/2015,DODG,LL,,BLU,,IL,701 N. Sacramento,(773) 265-7605,6831964
11/19/2015,DODG,VN,,SIL,URU138,IN,701 N. Sacramento,(773) 265-7605,6831887
11/19/2015,DODG,VN,CVN,BLU,Y882920,IL,701 N. Sacramento,(773) 265-7605,6831919
11/19/2015,DODG,VN,CVN,GRN,E527041,IL,10300 S. Doty,(773) 568-8495,2777022
11/19/2015,DODG,VN,,RED,E278630,IL,701 N. Sacramento,(773) 265-7605,6831869
11/19/2015,FORD,4D,TAU,RED,V319674,IL,701 N. Sacramento,(773) 265-1846,1534054
11/19/2015,FORD,4D,,GLD,Z482149,IL,10300 S. Doty,(773) 568-8495,2777021
11/19/2015,FORD,4D,TAU,TAN,5801726,IL,701 N. Sacramento,(773) 265-7605,6831936
11/19/2015,FORD,LL,,MAR,E155164,IL,701 N. Sacramento,(773) 265-7605,6831863
11/19/2015,FORD,LL,,BLK,R920860,IL,10300 S. Doty,(773) 568-8495,2777011
11/19/2015,FORD,LL,,SIL,V949450,IL,701 N. Sacramento,(773) 265-7605,6831933
11/19/2015,FORD,LL,,BLU,E278208,IL,701 N. Sacramento,(773) 265-7605,6831894
11/19/2015,FORD,PK,,MAR,,IL,400 E. Lower Wacker,(312) 744-7550,9381866
11/19/2015,FORD,PK,,RED,70214FF,IL,701 N. Sacramento,(773) 265-7605,6831891
11/19/2015,HOND,4D,ACC,BLU,E442010,IL,701 N. Sacramento,(773) 265-7605,6831911
11/19/2015,HOND,MC,,BLK,DX250,IL,701 N. Sacramento,(773) 265-7605,6831960
11/19/2015,HYUN,4D,,GRY,B037707,TN,10300 S. Doty,(773) 568-8495,2777006
11/19/2015,JEEP,LL,,BLU,E749553,IL,701 N. Sacramento,(773) 265-1846,1534058
11/19/2015,JEEP,LL,CHE,WHI,Y732334,IL,10300 S. Doty,(773) 785-9752,1715689
11/19/2015,JEEP,LL,CHE,GRY,V153322,IL,701 N. Sacramento,(773) 265-7605,6831932
11/19/2015,KIA,4D,,GLD,L656037,IL,701 N. Sacramento,(773) 265-7605,6831918
11/19/2015,KIA,LL,,GRY,G067006,IN,10300 S. Doty,(773) 568-8495,2777018
11/19/2015,LINC,4D,TOW,WHI,E500802,IL,701 N. Sacramento,(773) 265-7605,6831903
11/19/2015,LINC,4D,,GRY,E309150,IL,701 N. Sacramento,(773) 265-7605,6831889
11/19/2015,LINC,4T,,SIL,V763894,IL,701 N. Sacramento,(773) 265-7605,6831878
11/19/2015,MERC,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6831958
11/19/2015,MERC,4D,,WHI,DL3434F,IL,10300 S. Doty,(773) 568-8495,2776999
11/19/2015,MERC,4D,SAB,RED,V827677,IL,701 N. Sacramento,(773) 265-7605,6831908
11/19/2015,MERZ,2D,,BLK,624R044,IL,10300 S. Doty,(773) 568-8495,2777008
11/19/2015,MERZ,4T,,BLK,X377350,IL,701 N. Sacramento,(773) 265-7605,6831872
11/19/2015,MERZ,LL,,BLK,V158966,IL,701 N. Sacramento,(773) 265-1846,1534060
11/19/2015,MITS,4D,,SIL,Z469965,IL,10300 S. Doty,(773) 568-8495,2777007
11/19/2015,MITS,4T,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6831892
11/19/2015,NISS,2D,,WHI,V614209,IL,701 N. Sacramento,(773) 265-7605,6831909
11/19/2015,NISS,4D,,BLK,389S397,IL,10300 S. Doty,(773) 568-8495,2777000
11/19/2015,NISS,4D,SEN,BLU,Z451744,IL,10300 S. Doty,(773) 568-8495,2777012
11/19/2015,NISS,4D,,RED,E996690,IL,701 N. Sacramento,(773) 265-7605,6831875
11/19/2015,NISS,4T,,BLU,R133355,IL,701 N. Sacramento,(773) 265-7605,6831879
11/19/2015,NISS,VN,,GRY,E361714,IL,701 N. Sacramento,(773) 265-7605,6831906
11/19/2015,PONT,4D,GRM,SIL,E278651,IL,701 N. Sacramento,(773) 265-7605,6831913
11/19/2015,PONT,4D,,GRY,,IL,10300 S. Doty,(773) 785-9752,1715690
11/19/2015,PONT,4D,,WHI,Y760182,IL,701 N. Sacramento,(773) 265-7605,6831883
11/19/2015,PONT,LL,,GLD,E289684,IL,701 N. Sacramento,(773) 265-7605,6831900
11/19/2015,SATR,4D,,RED,V857438,IL,701 N. Sacramento,(773) 265-7605,6831874
11/19/2015,SATR,4D,,GRN,Y727999,IL,701 N. Sacramento,(773) 265-7605,6831942
11/19/2015,SUZI,LL,,MAR,V143137,IL,701 N. Sacramento,(773) 265-7605,6831893
11/19/2015,TOYT,4D,,BLK,V512742,IL,701 N. Sacramento,(773) 265-7605,6831890
11/19/2015,TOYT,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6831965
11/19/2015,TOYT,4D,CAM,GRY,V313559,IL,701 N. Sacramento,(773) 265-7605,6831920
11/19/2015,TOYT,4D,CAM,RED,V355236,IL,701 N. Sacramento,(773) 265-7605,6831924
11/19/2015,TOYT,4D,,BGE,P743679,IL,10300 S. Doty,(773) 568-8495,2777004
11/19/2015,ZCZY,MC,,RED,,IL,701 N. Sacramento,(773) 265-1846,1534056
11/19/2015,,MC,,GRN,,IL,10300 S. Doty,(773) 785-9752,1534059
11/18/2015,AUDI,4D,,SIL,794R298,IL,10300 S. Doty,(773) 568-8495,2776983
11/18/2015,BUIC,4D,,SIL,N141046,IL,701 N. Sacramento,(773) 265-7605,6831767
11/18/2015,BUIC,4D,,BLK,V846180,IL,701 N. Sacramento,(773) 265-7605,6831823
11/18/2015,CADI,4D,,BLU,E750135,IL,701 N. Sacramento,(773) 265-7605,6831832
11/18/2015,CADI,4D,,BLK,E352891,IL,701 N. Sacramento,(773) 265-7605,6831748
11/18/2015,CADI,LL,,WHI,V144447,IL,701 N. Sacramento,(773) 265-7605,6831791
11/18/2015,CHEV,4D,,GRY,E920599,IL,10300 S. Doty,(773) 568-8495,2776974
11/18/2015,CHEV,4D,,SIL,V977515,IL,10300 S. Doty,(773) 785-9752,468433
11/18/2015,CHEV,4D,,RED,E954656,IL,701 N. Sacramento,(773) 265-7605,6831860
11/18/2015,CHEV,4D,,BLU,Z153550,IL,701 N. Sacramento,(773) 265-7605,6831858
11/18/2015,CHEV,4D,,WHI,E526904,IL,10300 S. Doty,(773) 568-8495,2776959
